embedding;gt;product_id
[ 0.26215833 -1.057755    0.28346175  0.6240283 ];116.0;165816
[ 0.28507984 -1.0568337   0.2648617   0.63773394];40.0;165816
[ 0.24316673 -1.0562165   0.29947466  0.6144582 ];52.0;165816
[ 0.26255947 -1.0561991   0.28237665  0.6248063 ];62.0;165816
[ 0.23936151 -1.0550756   0.30268818  0.6119218 ];74.0;165816
[ 0.23729415 -1.0560253   0.30450058  0.6108242 ];40.0;165816
[ 0.265468   -1.056396    0.28030223  0.6243069 ];29.0;165816
[ 0.2987125  -1.059763    0.25132942  0.64132583];28.0;165816
[ 0.28057653 -1.0575341   0.266141    0.63182974];36.0;165816
[ 0.30299646 -1.0579572   0.24827105  0.6448982 ];34.0;165816
[ 0.213199   -1.0506196   0.32501143  0.59977484];19.0;165816
[ 0.27313852 -1.0585847   0.27381098  0.6270913 ];65.0;165816
[ 0.25365716 -1.051083    0.28775442  0.6199752 ];86.0;165816
[ 0.26995683 -1.0552151   0.27511382  0.6280594 ];86.0;165816
[ 0.25463468 -1.0556097   0.28856605  0.6187779 ];128.0;165816
[ 0.28132063 -1.057553    0.2664131   0.6317432 ];205.0;165816
[ 0.21353172 -1.0519404   0.3247128   0.5985794 ];188.0;165816
[ 0.24116682 -1.054019    0.3011405   0.61193895];89.0;165816
[ 0.24738555 -1.0539684   0.29564923  0.61478007];180.0;165816
[ 0.27235818 -1.0555601   0.27499288  0.62831664];101.0;165816
[ 0.25619704 -1.054898    0.28786016  0.6204599 ];165.0;165816
[ 0.38906765 -1.0608141   0.43859977  0.6856476 ];134.0;167790
[ 0.38678795 -1.0619123   0.44105262  0.68324697];69.0;167790
[ 0.3710149  -1.061451    0.45350176  0.67546296];242.0;167790
[ 0.32991886 -1.0581564   0.4886037   0.6551342 ];196.0;167790
[ 0.36116785 -1.0600321   0.46187025  0.6724527 ];161.0;167790
[ 0.37416345 -1.0623035   0.4502458   0.6790061 ];135.0;167790
[ 0.36860597 -1.0611542   0.45415395  0.6768863 ];29.0;167790
[ 0.36921352 -1.0591933   0.45558816  0.6761528 ];125.0;167790
[ 0.34580332 -1.0615299   0.4716214   0.66290545];178.0;167790
[ 0.3723231  -1.0580946   0.45063972  0.67886245];37.0;167790
[ 0.38436192 -1.0615416   0.44247335  0.6830163 ];39.0;167790
[ 0.3906088  -1.0617559   0.43673074  0.68603694];36.0;167790
[ 0.34678477 -1.0586894   0.47547275  0.6644865 ];107.0;167790
[ 0.42926246 -1.0631282   0.4078269   0.705351  ];61.0;167790
[ 0.36808378 -1.0599582   0.45760053  0.6740054 ];56.0;167790
[ 0.3744018  -1.0614908   0.45346457  0.6768658 ];89.0;167790
[ 0.33734316 -1.0594254   0.48631394  0.6583127 ];176.0;167790
[ 0.35130113 -1.0604281   0.4739393   0.66517127];197.0;167790
[ 0.38113195 -1.0599742   0.4477083   0.6817038 ];274.0;167790
[ 0.3898813 -1.0595832  0.4383282  0.6873591];280.0;167790
[ 0.34624678 -1.0611739   0.47641408  0.6632042 ];262.0;167790
[ 0.38850653 -1.0641505   0.43971056  0.685354  ];196.0;167790
[ 0.40874958 -1.0641584   0.42323154  0.6962532 ];278.0;167790
[ 0.43422937 -1.0665793   0.40228218  0.7090001 ];395.0;167790
[ 0.37689865 -1.0642676   0.44918692  0.6790168 ];291.0;167790
[ 0.40269238 -1.0648324   0.4274919   0.69326055];189.0;167790
[ 0.3567037 -1.0621067  0.4664963  0.6692213];127.0;167790
[ 0.37807602 -1.0631136   0.44726533  0.6799401 ];142.0;167790
[ 0.3533643  -1.0612069   0.46920806  0.6667721 ];202.0;167790
[ 0.35234493 -1.0626988   0.4698912   0.6658709 ];187.0;167790
[ 0.38090694 -1.0632703   0.44527453  0.67942643];206.0;167790
[ 0.40666014 -1.0627621   0.42437363  0.6950419 ];181.0;167790
[ 0.36274683 -1.0608025   0.46070522  0.6698848 ];206.0;167790
[ 0.39051825 -1.066463    0.43669212  0.6825743 ];355.0;167790
[ 0.3741421  -1.0605674   0.44728976  0.67603993];388.0;167790
[ 0.39176148 -1.0653822   0.43322718  0.68437135];409.0;167790
[ 0.3697244  -1.0623033   0.45391482  0.6738318 ];432.0;167790
[ 0.3978076 -1.0649695  0.4302563  0.6870588];363.0;167790
[ 0.33176535 -1.0602603   0.4866739   0.65422237];355.0;167790
[ 0.35711038 -1.0611542   0.4655692   0.6671529 ];293.0;167790
[0.12575527 0.08477098 0.19577819 0.16741523];93.0;169764
[0.11489616 0.08540583 0.20698792 0.1641011 ];63.0;169764
[0.11767735 0.08624236 0.20608002 0.16377497];76.0;169764
[0.08894952 0.08665663 0.22784299 0.14953119];112.0;169764
[0.12214546 0.08663827 0.19966769 0.16673893];121.0;169764
[0.13286452 0.08387406 0.19292337 0.17064556];128.0;169764
[0.13402666 0.08629005 0.19265968 0.17271376];133.0;169764
[0.09183294 0.08851315 0.22964495 0.1514687 ];111.0;169764
[0.1726027  0.08495781 0.1638394  0.19201306];116.0;169764
[0.11324836 0.08718419 0.21164733 0.16100949];139.0;169764
[0.11902295 0.08593284 0.20809698 0.16376802];216.0;169764
[0.08235247 0.08779737 0.24052805 0.14528748];58.0;169764
[0.09693153 0.08647326 0.22748435 0.15226242];162.0;169764
[0.12730573 0.08664607 0.20066768 0.16889682];136.0;169764
[0.1351235  0.08751917 0.19229144 0.17437765];193.0;169764
[0.09005274 0.08667116 0.23192471 0.1499536 ];273.0;169764
[0.11708729 0.08572415 0.20995706 0.16425672];253.0;169764
[0.17299889 0.08241814 0.16153568 0.19310632];196.0;169764
[0.14749931 0.08411266 0.18216842 0.17981467];79.0;169764
[0.10896267 0.08291268 0.21391922 0.1587342 ];46.0;169764
[0.14560406 0.0811521  0.18353856 0.17786497];42.0;169764
[0.07866463 0.08671154 0.24103785 0.14404115];0.0;169764
[0.1331665  0.08325295 0.19430113 0.17226353];30.0;169764
[0.15449636 0.08268283 0.17665106 0.18336627];19.0;169764
[0.17989857 0.08030203 0.15578526 0.1960986 ];20.0;169764
[0.12093757 0.08345695 0.20444673 0.16580996];34.0;169764
[0.14611028 0.08321355 0.18342078 0.1799373 ];68.0;169764
[0.10082026 0.08557776 0.22167242 0.15602893];57.0;169764
[0.12293006 0.08418944 0.20164675 0.16688594];80.0;169764
[0.0981019  0.08615634 0.22371489 0.15369609];90.0;169764
[0.09413259 0.08619045 0.22757661 0.15224221];177.0;169764
[0.12211238 0.0859201  0.20358735 0.1656886 ];88.0;169764
[0.14996152 0.08534403 0.18042803 0.1816968 ];131.0;169764
[0.13236903 0.08729191 0.1946541  0.17230248];88.0;169764
[0.16391052 0.08215028 0.16695571 0.18707979];57.0;169764
[0.12904538 0.08411287 0.19789076 0.16833475];62.0;169764
[0.11449353 0.08906484 0.2065227  0.16214228];63.0;169764
[0.13001697 0.08533423 0.1947186  0.17008093];89.0;169764
[0.11399613 0.08530094 0.20892358 0.16066849];49.0;169764
[0.13936235 0.0840403  0.1881926  0.17338648];42.0;169764
[0.07529964 0.08772527 0.24247724 0.14092085];62.0;169764
[0.10114934 0.08657043 0.22082889 0.15394598];123.0;169764
[0.10666929 0.08698237 0.21609038 0.15665612];86.0;169764
[0.13164197 0.08539073 0.1954341  0.17019278];117.0;169764
[0.11493747 0.08633392 0.20888692 0.16223425];129.0;169764
[0.07434593 0.08936746 0.24344522 0.14199999];159.0;169764
[0.10520674 0.08769253 0.21712995 0.15924579];251.0;169764
[0.11796944 0.08554173 0.20575643 0.16575554];214.0;169764
[0.11225675 0.08677123 0.2098319  0.16360664];308.0;169764
[0.11127286 0.0895554  0.21298093 0.16257513];278.0;169764
[0.08995871 0.08613455 0.22675556 0.14972022];360.0;169764
[0.11847405 0.08528072 0.20521271 0.16585001];315.0;169764
[0.12966646 0.08379161 0.19722158 0.1684511 ];292.0;169764
[0.11503695 0.08878373 0.2059372  0.16224402];304.0;169764
[0.13017221 0.08525391 0.19455129 0.17010999];345.0;169764
[0.11492769 0.08481905 0.20791984 0.16084296];452.0;169764
[0.14145838 0.08295606 0.18593413 0.17377922];400.0;169764
[0.07502796 0.08786581 0.24277014 0.14087   ];244.0;169764
[0.1056519  0.08424124 0.21597737 0.15478948];234.0;169764
[0.10771726 0.08644021 0.21496111 0.15685245];125.0;169764
[0.13168077 0.08537069 0.19539225 0.17020005];93.0;169764
[0.11513151 0.0862335  0.20867777 0.16227058];119.0;169764
[0.07632549 0.08834344 0.2413122  0.14237082];130.0;169764
[0.10800143 0.08624685 0.21411866 0.15976933];87.0;169764
[ 0.3912086  -1.080281    0.72552365  0.85130644];247.0;171738
[ 0.37701136 -1.0799955   0.7353696   0.84211135];207.0;171738
[ 0.40717345 -1.0813091   0.7098071   0.8592262 ];147.0;171738
[ 0.4168697 -1.0818737  0.7017377  0.8651614];108.0;171738
[ 0.4086728  -1.079359    0.70848984  0.86254716];126.0;171738
[ 0.40776658 -1.076615    0.7115553   0.8615303 ];182.0;171738
[ 0.3838907  -1.0787106   0.72809035  0.84819555];190.0;171738
[ 0.4157669  -1.0780463   0.70133704  0.86515594];56.0;171738
[ 0.42605907 -1.0805895   0.6950527   0.86898255];114.0;171738
[ 0.429783  -1.079499   0.6920286  0.8715308];151.0;171738
[ 0.38735634 -1.0771551   0.7292649   0.85024214];170.0;171738
[ 0.468126   -1.0807106   0.66345936  0.8907865 ];178.0;171738
[ 0.41075134 -1.0795083   0.7091343   0.8601537 ];285.0;171738
[ 0.41749632 -1.0812616   0.7045383   0.86309385];223.0;171738
[ 0.3822232 -1.0801201  0.7354638  0.8448751];168.0;171738
[ 0.39455086 -1.0802796   0.7248458   0.8514285 ];243.0;171738
[ 0.42391592 -1.0795846   0.6991165   0.86787367];162.0;171738
[ 0.4354211  -1.0806191   0.68676704  0.87404525];151.0;171738
[ 0.3950082 -1.0838766  0.7213816  0.850494 ];188.0;171738
[ 0.41979146 -1.0836589   0.7018396   0.86437523];216.0;171738
[ 0.47065705 -1.0843546   0.65885526  0.8922796 ];139.0;171738
[ 0.44329435 -1.0816964   0.6814956   0.87863886];56.0;171738
[ 0.4014972  -1.0812098   0.7167595   0.85694766];179.0;171738
[ 0.40598732 -1.0812957   0.7129788   0.8591317 ];198.0;171738
[ 0.39155233 -1.0830256   0.7255481   0.85068905];105.0;171738
[ 0.41017044 -1.0846891   0.70896345  0.8589792 ];97.0;171738
[ 0.45493984 -1.0862175   0.67130286  0.88302135];141.0;171738
[ 0.4507236  -1.0850301   0.6751872   0.88170505];161.0;171738
[ 0.44011825 -1.0839944   0.684246    0.87644935];111.0;171738
[ 0.37861294 -1.0812459   0.73588985  0.8436434 ];181.0;171738
[ 0.43412393 -1.0852265   0.6880657   0.8720548 ];129.0;171738
[ 0.45390123 -1.0849936   0.6720887   0.88286686];111.0;171738
[ 0.47806138 -1.0867318   0.6525611   0.89536643];41.0;171738
[ 0.41704315 -1.0825127   0.7034392   0.86469245];90.0;171738
[ 0.4418277  -1.0825553   0.68283147  0.878747  ];57.0;171738
[ 0.40049678 -1.0822393   0.7168172   0.85558033];191.0;171738
[ 0.4211704 -1.0828847  0.6983389  0.8661684];170.0;171738
[ 0.39544958 -1.0804558   0.7213691   0.8528112 ];126.0;171738
[ 0.41263443 -1.0804589   0.70616466  0.8614147 ];134.0;171738
[ 0.42460757 -1.0815758   0.6974688   0.8671154 ];222.0;171738
[ 0.4152181  -1.0792942   0.70053834  0.86188996];168.0;171738
[ 0.4265495  -1.0808563   0.6932511   0.86904335];143.0;171738
[ 0.41250825 -1.0819137   0.70532316  0.8600018 ];199.0;171738
[ 0.43810737 -1.0832946   0.68434113  0.8727635 ];180.0;171738
[ 0.37614077 -1.0806937   0.7363674   0.8406905 ];195.0;171738
[ 0.40086472 -1.0812665   0.71593183  0.85350454];240.0;171738
[ 0.40541428 -1.0803528   0.71223897  0.8560331 ];186.0;171738
[ 0.43248302 -1.0830284   0.6893242   0.86996233];174.0;171738
[ 0.4348268  -1.0989058   0.68421346  0.8615719 ];114.0;172725
[ 0.4466316  -1.1006074   0.67333585  0.8707658 ];73.0;172725
[ 0.44483918 -1.1014061   0.6731871   0.8693514 ];78.0;172725
[ 0.44249672 -1.0979187   0.6778      0.86806524];80.0;172725
[ 0.41303146 -1.0971231   0.7003576   0.8536835 ];73.0;172725
[ 0.44494647 -1.0964789   0.67356235  0.87065125];112.0;172725
[ 0.45764512 -1.1002672   0.6646851   0.8749286 ];219.0;172725
[ 0.4616019  -1.0992968   0.66141015  0.87752044];253.0;172725
[ 0.41902012 -1.096873    0.6988136   0.8562027 ];356.0;172725
[ 0.5004497  -1.1007695   0.6322972   0.89687073];124.0;172725
[ 0.4418717  -1.0989447   0.67926866  0.8660126 ];130.0;172725
[ 0.44725817 -1.0999954   0.67613643  0.86869836];113.0;172725
[ 0.41163564 -1.0986731   0.7074383   0.85041404];32.0;172725
[ 0.42470092 -1.0992142   0.69602567  0.8571055 ];205.0;172725
[ 0.45693815 -1.1000049   0.6672016   0.87408876];130.0;172725
[ 0.4654935 -1.0995135  0.6580307  0.8797078];146.0;172725
[ 0.41863722 -1.0994378   0.69958776  0.85494936];138.0;172725
[ 0.44718558 -1.101168    0.675989    0.86953604];175.0;172725
[ 0.5007682  -1.1032692   0.63007706  0.89794934];210.0;172725
[ 0.47371602 -1.1007717   0.6523827   0.88436687];181.0;172725
[ 0.43195772 -1.100305    0.68760484  0.8626828 ];133.0;172725
[ 0.43710774 -1.1007324   0.68311316  0.8649905 ];187.0;172725
[ 0.42073184 -1.1014583   0.69777364  0.85618436];154.0;172725
[ 0.43764216 -1.1022384   0.6830291   0.8641546 ];168.0;172725
[ 0.48489577 -1.1050519   0.6426919   0.8886621 ];165.0;172725
[ 0.48393995 -1.105551    0.643063    0.8879565 ];71.0;172725
[ 0.47546947 -1.1056194   0.64982146  0.88310075];126.0;172725
[ 0.41322666 -1.1024895   0.7022602   0.8501568 ];173.0;172725
[ 0.46994108 -1.1070926   0.6531394   0.8787935 ];266.0;172725
[ 0.48843735 -1.106197    0.6385426   0.88936543];148.0;172725
[ 0.5124422  -1.107855    0.6191824   0.90183604];238.0;172725
[ 0.4532094  -1.1045597   0.66813654  0.87149656];189.0;172725
[ 0.4792362  -1.1052446   0.64619046  0.8857838 ];154.0;172725
[ 0.42983168 -1.1007521   0.6888754   0.8611045 ];97.0;172725
[ 0.45427042 -1.1033452   0.6663403   0.872398  ];96.0;172725
[ 0.42734623 -1.1002941   0.690667    0.85881543];58.0;172725
[ 0.42302758 -1.1000793   0.694905    0.8572961 ];57.0;172725
[ 0.47866243 -1.1008252   0.6479656   0.88671434];70.0;172725
[ 0.4670475 -1.1019695  0.6557508  0.8784398];119.0;172725
[ 0.49385357 -1.1046615   0.6331549   0.89232993];173.0;172725
[ 0.45697004 -1.1016548   0.6662647   0.873207  ];225.0;172725
[ 0.4439708 -1.097506   0.6732238  0.8673053];214.0;172725
[ 0.4604258  -1.1017185   0.66041595  0.8754184 ];157.0;172725
[ 0.4469667  -1.1030769   0.67186064  0.8664861 ];336.0;172725
[ 0.46969354 -1.1029723   0.65397364  0.87870955];301.0;172725
[ 0.40632957 -1.0996485   0.7075055   0.84637475];138.0;172725
[ 0.4324509  -1.100944    0.68556434  0.8594508 ];163.0;172725
[ 0.43355834 -1.0982962   0.685044    0.86419785];115.0;172725
[ 0.45805687 -1.102217    0.6650937   0.8734106 ];228.0;172725
[ 0.44338858 -1.0972048   0.6738512   0.8671961 ];247.0;172725
[ 0.45949417 -1.1012366   0.6614197   0.8752439 ];217.0;172725
[ 0.44327927 -1.1011695   0.6758339   0.86579514];193.0;172725
[ 0.46845144 -1.1023297   0.655312    0.87847686];204.0;172725
[ 0.4044664 -1.0986848  0.709513   0.8460256];184.0;172725
[ 0.4300443  -1.0996993   0.6881574   0.85899997];182.0;172725
[ 0.4359913  -1.0995083   0.6829588   0.86179006];164.0;172725
[ 0.4607699  -1.1009994   0.66251165  0.8752904 ];168.0;172725
[ 0.4442594 -1.1001565  0.6757553  0.8673681];174.0;172725
[ 0.4030469  -1.0968019   0.71098274  0.8470175 ];144.0;172725
[ 0.41407984 -1.0726025   0.4304614   0.7005621 ];42.0;175686
[ 0.42640257 -1.0726657   0.41715008  0.70630383];21.0;175686
[ 0.43132973 -1.0721972   0.41282946  0.70907736];15.0;175686
[ 0.3889807  -1.0698938   0.449982    0.68780327];18.0;175686
[ 0.4754175  -1.0763807   0.37807024  0.7294092 ];33.0;175686
[ 0.4129191  -1.0725279   0.42926586  0.6978166 ];33.0;175686
[ 0.41620964 -1.0724943   0.42839223  0.7001097 ];53.0;175686
[ 0.3806647  -1.071212    0.45961046  0.6818402 ];106.0;175686
[ 0.39450628 -1.0721545   0.4473613   0.68867683];157.0;175686
[ 0.42418182 -1.0716205   0.4212975   0.7051804 ];111.0;175686
[ 0.43285352 -1.0711892   0.41200113  0.71082115];130.0;175686
[ 0.38758874 -1.0719366   0.45184356  0.68636084];95.0;175686
[ 0.41396344 -1.0725422   0.43058687  0.7005403 ];62.0;175686
[ 0.46940917 -1.0756073   0.38266742  0.72930276];42.0;175686
[ 0.44371557 -1.0738125   0.40350926  0.7159747 ];31.0;175686
[ 0.40238416 -1.0735667   0.43827134  0.69437075];21.0;175686
[ 0.4047783 -1.0725687  0.4367491  0.696162 ];26.0;175686
[ 0.38890702 -1.0735555   0.45086592  0.6874503 ];19.0;175686
[ 0.40667123 -1.0747774   0.4352013   0.6955806 ];147.0;175686
[ 0.45396364 -1.077611    0.39482218  0.7200954 ];241.0;175686
[ 0.45141643 -1.077287    0.3969081   0.71909165];236.0;175686
[ 0.44081104 -1.0762509   0.40596682  0.7138361 ];181.0;175686
[ 0.3763947 -1.0719967  0.4607476  0.6804848];186.0;175686
[ 0.43054718 -1.0752745   0.41438723  0.70864165];222.0;175686
[ 0.45207113 -1.075945    0.39652807  0.7197808 ];306.0;175686
[ 0.47720158 -1.0781853   0.37595505  0.73246217];245.0;175686
[ 0.4190557  -1.0754521   0.42373818  0.7023263 ];275.0;175686
[ 0.44500476 -1.076097    0.4018758   0.7165991 ];299.0;175686
[ 0.3982398  -1.0729698   0.44171667  0.6924143 ];262.0;175686
[ 0.42015547 -1.0742576   0.42190015  0.70323515];297.0;175686
[ 0.39563787 -1.0724514   0.44363362  0.6901033 ];221.0;175686
[ 0.3925225  -1.0728593   0.44657534  0.6888094 ];190.0;175686
[ 0.42104566 -1.0734105   0.4220006   0.70235765];87.0;175686
[ 0.4488948 -1.0739865  0.3988412  0.7183658];95.0;175686
[ 0.43351477 -1.0731833   0.41068333  0.7093859 ];60.0;175686
[ 0.4613688  -1.0764174   0.38695812  0.7234725 ];65.0;175686
[ 0.4258827  -1.0741335   0.41856235  0.7046112 ];110.0;175686
[ 0.41187423 -1.0694627   0.42660886  0.6985204 ];53.0;175686
[ 0.4274364  -1.0732133   0.4147629   0.70646644];29.0;175686
[ 0.41234714 -1.0737286   0.4279641   0.69722843];24.0;175686
[ 0.4354233 -1.0738045  0.4097007  0.7095175];34.0;175686
[ 0.3720981  -1.0705011   0.4631908   0.67718995];39.0;175686
[ 0.40225625 -1.0738845   0.43689996  0.69102216];70.0;175686
[ 0.41476303 -1.0770869   0.42463326  0.6950413 ];135.0;175686
[ 0.4372515  -1.0773934   0.40665358  0.7081125 ];125.0;175686
[ 0.4155398  -1.0738602   0.42550164  0.699216  ];78.0;175686
[ 0.3730852  -1.0698626   0.46206743  0.6786326 ];63.0;175686
[ 0.4065078  -1.0728629   0.43299186  0.6963583 ];88.0;175686
[ 0.41569948 -1.0731664   0.42546612  0.7021991 ];167.0;175686
[ 0.41153938 -1.0727401   0.42786866  0.7003411 ];108.0;175686
[ 0.4090417  -1.0691729   0.43264884  0.6990261 ];83.0;175686
[ 0.38248748 -1.0698831   0.45206958  0.6851895 ];0.0;175686
[ 0.4147907  -1.0694395   0.42485625  0.70223   ];137.0;175686
[ 0.42659658 -1.0727661   0.41694087  0.7063402 ];189.0;175686
[ 0.4306699  -1.071856    0.41354036  0.70895374];250.0;175686
[ 0.38882548 -1.0698135   0.45014936  0.6877742 ];299.0;175686
[ 0.46932358 -1.0732284   0.38463658  0.72826767];98.0;175686
[ 0.4106291  -1.0713432   0.43173343  0.6973876 ];0.0;175686
[ 0.41624844 -1.0725143   0.4283504   0.7001171 ];63.0;175686
[ 0.37907332 -1.0703888   0.46132523  0.68154204];162.0;175686
[ 0.39361358 -1.0716927   0.4483233   0.6885097 ];184.0;175686
[ 0.42352194 -1.071279    0.4220085   0.7050569 ];54.0;175686
[ 0.43246537 -1.0709882   0.41241938  0.71074843];131.0;175686
[ 0.38689    -1.0715752   0.45259637  0.68622994];53.0;175686
[ 0.4152177  -1.0696604   0.42439622  0.70230997];111.0;175686
[ 0.42658132 -1.0744948   0.41780955  0.7047421 ];51.0;175686
[ 0.41303867 -1.070065    0.42535412  0.6987386 ];129.0;175686
[ 0.4302699 -1.0746791  0.4117098  0.7069973];138.0;175686
[ 0.4122308  -1.0736682   0.42808962  0.6972066 ];103.0;175686
[ 0.4370923  -1.0746679   0.40790236  0.70983016];96.0;175686
[ 0.37283558 -1.0708826   0.46239614  0.6773281 ];140.0;175686
[ 0.4018293  -1.0736637   0.43736005  0.6909423 ];201.0;175686
[ 0.40405    -1.0715451   0.43617654  0.6930343 ];172.0;175686
[ 0.43038118 -1.0738394   0.41405636  0.7068255 ];231.0;175686
[ 0.41154188 -1.0717919   0.4298094   0.6984669 ];220.0;175686
[ 0.37176543 -1.06918     0.4634894   0.6783854 ];306.0;175686
[ 0.40305322 -1.0710759   0.43671417  0.69571114];303.0;175686
[ 0.41806722 -1.0743914   0.4229148   0.7026427 ];253.0;175686
[ 0.40987033 -1.0718768   0.42966712  0.7000284 ];181.0;175686
[ 0.40993434 -1.0696347   0.43168682  0.69919324];72.0;175686
[ 0.38198292 -1.069622    0.4526133   0.68509495];251.0;175686
[ 0.38224614 -1.0771563   0.4453315   0.6804149 ];201.0;177660
[ 0.39775175 -1.0788658   0.42859066  0.68675303];165.0;177660
[ 0.4008934  -1.0774739   0.42619395  0.68919206];209.0;177660
[ 0.3560214 -1.0738652  0.4660651  0.6674452];137.0;177660
[ 0.4406727  -1.0794287   0.39607716  0.70871675];146.0;177660
[ 0.38527745 -1.0792502   0.439619    0.67845476];88.0;177660
[ 0.38472527 -1.0772288   0.44288594  0.6800281 ];60.0;177660
[ 0.34758902 -1.0751232   0.47581893  0.6614603 ];69.0;177660
[ 0.36193514 -1.0763268   0.46302617  0.6683916 ];112.0;177660
[ 0.39405596 -1.0770576   0.43432742  0.6853533 ];114.0;177660
[ 0.40334874 -1.0769477   0.42436182  0.69111025];53.0;177660
[ 0.3569582  -1.0771129   0.4654172   0.66643906];25.0;177660
[ 0.38511848 -1.0786422   0.44223666  0.68095315];14.0;177660
[ 0.437886   -1.0803218   0.3972029   0.70921373];12.0;177660
[ 0.4117654 -1.078306   0.4185049  0.6958058];21.0;177660
[ 0.37004584 -1.0778596   0.4536851   0.674129  ];43.0;177660
[ 0.3741867  -1.077765    0.45028085  0.6762475 ];92.0;177660
[ 0.35788852 -1.0785308   0.4648577   0.6674559 ];0.0;177660
[ 0.3766231  -1.0802547   0.44814748  0.675768  ];80.0;177660
[ 0.42158657 -1.0818834   0.41027784  0.6998465 ];78.0;177660
[ 0.42055315 -1.0823426   0.4107327   0.69912624];50.0;177660
[ 0.40967607 -1.0811661   0.42008406  0.69381976];51.0;177660
[ 0.34599715 -1.0772933   0.4740703   0.6606066 ];0.0;177660
[ 0.4001885 -1.0805914  0.4276681  0.6887708];48.0;177660
[ 0.4208973  -1.0808401   0.41068727  0.6997572 ];43.0;177660
[ 0.44715345 -1.0836627   0.38890135  0.7126496 ];63.0;177660
[ 0.3871832 -1.0799856  0.4386502  0.6821718];29.0;177660
[ 0.41204542 -1.0800686   0.41795874  0.6962409 ];0.0;177660
[ 0.3714909  -1.080154    0.45110798  0.6732197 ];5.0;177660
[ 0.39088356 -1.0801368   0.43400997  0.6835679 ];2.0;177660
[ 0.36306673 -1.0766237   0.4592985   0.66981804];0.0;177660
[ 0.3599125  -1.0770113   0.46228194  0.6685169 ];1.0;177660
[ 0.38804746 -1.0773618   0.43812543  0.6819924 ];2.0;177660
[ 0.415819   -1.0778978   0.41504967  0.697986  ];6.0;177660
[ 0.39830416 -1.0759902   0.42919207  0.68860614];67.0;177660
[ 0.42821544 -1.0802884   0.40325028  0.70307815];72.0;177660
[ 0.39385492 -1.0785868   0.4336416   0.6844276 ];136.0;177660
[ 0.380584   -1.0742977   0.44089347  0.67847514];152.0;177660
[ 0.39661193 -1.078289    0.42854565  0.6865084 ];207.0;177660
[ 0.3831917 -1.0796677  0.4399485  0.6775831];146.0;177660
[ 0.4039002  -1.0785189   0.4242363   0.68942845];133.0;177660
[ 0.34150654 -1.0756974   0.47672254  0.65727556];199.0;177660
[ 0.36673516 -1.0765309   0.45574337  0.67018425];193.0;177660
[ 0.372061   -1.0760186   0.45121396  0.6728581 ];182.0;177660
[ 0.39812046 -1.0781724   0.42938662  0.6865983 ];141.0;177660
[ 0.37978572 -1.076386    0.444596    0.67833436];144.0;177660
[ 0.33931065 -1.0734127   0.47902876  0.65812194];196.0;177660
[ 0.37121958 -1.0756297   0.45158434  0.67556417];184.0;177660
[ 0.38305068 -1.0772986   0.4412145   0.6818993 ];150.0;177660
[ 0.37780374 -1.0763102   0.44478816  0.6798377 ];118.0;177660
[ 0.37713033 -1.0736866   0.44760257  0.67886436];84.0;177660
[ 0.3503433  -1.0742762   0.46727443  0.6649841 ];88.0;177660
[ 0.3825301  -1.0737724   0.44018644  0.6820028 ];144.0;177660
[ 0.39476293 -1.0773199   0.43181098  0.686193  ];103.0;177660
[ 0.40050524 -1.0772731   0.42661214  0.68911934];122.0;177660
[ 0.3560602  -1.0738852   0.46602327  0.66745245];95.0;177660
[ 0.43764514 -1.0778625   0.39933944  0.70814955];126.0;177660
[ 0.3789894  -1.0759975   0.4463945   0.67727673];159.0;177660
[ 0.3852299  -1.0774899   0.44234222  0.68012273];72.0;177660
[ 0.34886986 -1.0757858   0.4744388   0.66170037];152.0;177660
[ 0.36193514 -1.0763268   0.46302617  0.6683916 ];152.0;177660
[ 0.39130014 -1.075632    0.43729687  0.684837  ];194.0;177660
[ 0.4006316  -1.0755422   0.42728943  0.6906012 ];130.0;177660
[ 0.35614318 -1.0766913   0.46629554  0.66628647];101.0;177660
[ 0.38819706 -1.076704    0.43408024  0.68306446];56.0;177660
[ 0.39428186 -1.0788077   0.43318152  0.6845075 ];36.0;177660
[ 0.3801958  -1.0740968   0.44131166  0.6784023 ];38.0;177660
[ 0.39552516 -1.0777271   0.42971677  0.6863047 ];50.0;177660
[ 0.37927145 -1.0776397   0.44417262  0.67684865];94.0;177660
[ 0.40421063 -1.0786796   0.42390162  0.6894866 ];43.0;177660
[ 0.3413124  -1.0755968   0.47693163  0.6572392 ];21.0;177660
[ 0.3670069  -1.0766714   0.45545065  0.67023516];13.0;177660
[ 0.37213868 -1.0760587   0.45113033  0.67287266];18.0;177660
[ 0.3994015  -1.078835    0.42800647  0.68683827];34.0;177660
[ 0.37994105 -1.0764662   0.44442862  0.67836344];50.0;177660
[ 0.34039754 -1.0739748   0.47785777  0.65832555];75.0;177660
[ 0.37215114 -1.0761116   0.45058054  0.6757386 ];83.0;177660
[ 0.38324475 -1.077399    0.4410054   0.68193567];142.0;177660
[ 0.37780374 -1.0763102   0.44478816  0.6798377 ];101.0;177660
[ 0.38159406 -1.0759957   0.44279295  0.6797006 ];121.0;177660
[ 0.3507703  -1.0744971   0.46681434  0.6650641 ];78.0;177660
[0.16860731 0.08201376 0.1627307  0.19108266];47.0;182595
[0.16483532 0.08223929 0.16471499 0.18929732];79.0;182595
